id_vụ,year,yield_class,stage_1_avg_temp,stage_1_total_precip,stage_1_count_heat_days,stage_1_avg_et0,stage_2_avg_temp,stage_2_total_precip,stage_2_count_heat_days,stage_2_avg_et0,stage_3_avg_temp,stage_3_total_precip,stage_3_count_heat_days,stage_3_avg_et0,stage_4_avg_temp,stage_4_total_precip,stage_4_count_heat_days,stage_4_avg_et0,stage_5_avg_temp,stage_5_total_precip,stage_5_count_heat_days,stage_5_avg_et0
Ben Tre_2015_winter_spring,2015,Medium,26.643349511282786,120.40000098198652,0,3.3171119803474065,25.73649955749512,47.20000071078539,0,3.3441419315338137,25.175332514444985,16.799999848008156,0,3.3121715148289996,24.483145809173585,0.40000001341104513,0,4.220063161849976,25.159499740600587,1.700000107288361,0,4.458826494216919
Ben Tre_2015_summer_autumn,2015,Low,29.069638297671364,19.399999864399433,1,5.263874712444487,29.161248626708986,96.50000190734863,4,4.716689109802246,28.589638646443685,55.20000007748604,0,4.64925119082133,26.83043670654297,150.80000019073486,0,3.2882248520851136,27.14899917602539,115.39999859035015,0,3.6499107456207276
Ben Tre_2015_main_season,2015,High,28.799002692812966,87.70000213384628,2,4.657970632825579,27.366333084106444,164.10000005364418,0,3.6277666091918945,27.293109639485678,87.39999866485596,0,3.661842711766561,27.111582374572755,98.29999940097332,0,3.8546494841575623,26.823332214355467,193.39999828487635,0,3.722326250076294
Ben Tre_2016_winter_spring,2016,Low,27.36894462222145,27.699999183416367,0,3.9003334726606096,26.52799919128418,41.90000060200691,0,3.700953230857849,26.676860682169597,2.5000001639127727,0,4.090977795918783,27.169916820526122,2.099999986588955,0,4.400962996482849,26.635415420532226,2.000000089406967,0,4.884098024368286
Ben Tre_2016_summer_autumn,2016,Low,30.192357562837145,9.799999810755253,10,5.558011259351458,28.699583435058592,181.00000239908695,3,3.9894054746627807,27.781999588012695,97.80000102519989,0,4.040307839711507,26.783250045776366,184.39999590069056,0,3.3526843011379244,26.727665786743163,211.10000057518482,0,3.4809279346466067
Ben Tre_2016_main_season,2016,Low,27.75713857014974,203.70000338554382,0,3.478368980543954,27.068000183105468,228.19999599456787,0,3.439864087104797,27.00463778177897,111.50000200420618,0,3.5898996194203696,26.79470739364624,153.39999802410603,0,3.612948352098465,27.15649917602539,130.10000398755074,0,3.6879860591888427
Ben Tre_2017_winter_spring,2017,Medium,26.584816796439036,110.59999972581863,0,3.190651780083066,25.346749572753907,154.40000665187836,0,2.567631244659424,26.515856170654295,9.200000219047068,0,3.9156333605448403,25.62714548110962,92.5999960526824,0,3.296186852455139,26.12125,13.200000427663326,0,4.4559378242492675
Ben Tre_2017_summer_autumn,2017,Low,28.529909315563383,91.59999972581863,2,4.683339073544457,27.15708381652832,315.79999899864197,0,3.309149169921875,27.32488924662272,148.49999771267176,0,3.5336547056833902,27.08287477493286,160.0000035762787,0,3.659431606531143,26.26916687011719,298.00000673532486,0,2.9836455821990966
Ben Tre_2017_main_season,2017,Medium,27.329611551193963,245.60000562667847,0,3.477069536844889,27.073250045776366,246.19999942928553,0,3.4866131353378296,26.908222452799478,119.0000005364418,0,3.5298080523808797,26.22985429763794,269.3000068664551,0,2.9336839616298676,26.227917556762694,296.0000100135803,0,3.1803259468078613
Ben Tre_2018_winter_spring,2018,High,26.619293576195126,86.39999962598085,0,3.2372202419099354,24.945,58.80000031739474,0,3.1550153064727784,25.536972173055013,13.599999912083149,0,3.5157219727834064,25.744958019256593,35.300001069903374,0,3.3897219240665435,25.78383285522461,3.3000000789761543,0,4.457821445465088
Ben Tre_2018_summer_autumn,2018,Medium,28.521079744611466,54.200000904500484,0,4.63377723239717,27.806249084472658,168.30000281333923,0,3.9202124786376955,26.893222681681316,124.19999659061432,0,2.933834671974182,26.865895462036132,128.90000420808792,0,3.701286554336548,26.392082977294923,241.80000746250153,0,2.915645422935486
Ben Tre_2018_main_season,2018,Low,27.44151515052432,180.59999859333038,0,3.5363824537822177,27.017750244140625,150.70000571012497,0,3.4227690505981445,26.336833445231118,136.90000128746033,0,3.209003694852193,26.66631202697754,169.8000068217516,0,3.159859335422516,26.2188330078125,287.0000009536743,0,3.011328363418579
Ben Tre_2019_winter_spring,2019,Medium,26.384075073968795,160.00000032037497,0,3.3759459313892184,26.51091651916504,108.99999852478504,0,3.3682926177978514,25.899610392252605,22.90000019222498,0,3.873954709370931,25.88370761871338,15.40000019967556,0,4.357912230491638,26.639249954223633,2.8000001162290573,0,4.881909456253052
Ben Tre_2019_summer_autumn,2019,High,29.509471893310547,50.700000531971455,7,4.9551591873168945,28.161916427612304,136.09999909996986,1,4.0986989402770995,27.427527491251627,130.5000039935112,0,3.473788833618164,27.03995943069458,148.0000025331974,0,3.032363313436508,27.002083587646485,178.70000056177378,0,3.7134811449050904
Ben Tre_2019_main_season,2019,Low,28.019789468674432,117.49999865889549,0,3.974133536929176,27.18533416748047,203.50000730156898,0,3.286326079368591,27.176555124918618,95.49999967962503,0,3.7315566221872967,26.667666912078857,175.60000205039978,0,3.2568176090717316,26.738916244506836,253.0000023841858,0,3.5221030712127686
Ben Tre_2020_winter_spring,2020,Low,26.587548028855096,10.900000415742397,0,3.9948851948692683,25.87100021362305,3.2000001147389416,0,3.960513973236084,26.74086087544759,1.8000000566244128,0,4.483541742960612,26.15745849609375,1.3000000044703484,0,4.720949971675873,26.602416381835937,5.200000166893005,0,5.074132518768311
Ben Tre_2020_summer_autumn,2020,Low,29.521377381824312,7.900000236928463,7,5.578157424926758,29.582833557128907,60.59999869763851,11,4.679919471740723,27.330028279622397,154.5000107884407,0,3.5700222492218017,26.543396472930908,226.10000371932983,0,3.1927278995513917,27.01033332824707,239.19999647140503,0,3.622837953567505
Ben Tre_2020_main_season,2020,Low,28.80193328857422,111.40000112354755,5,4.229080302374704,26.8809171295166,272.50001126527786,0,3.3791449308395385,26.54211031595866,178.2999987602234,0,3.2937695105870564,26.95891704559326,182.4000015258789,0,3.444231575727463,27.105666580200197,244.00000274181366,0,3.717679648399353
Ben Tre_2021_winter_spring,2021,High,26.53625688098726,43.09999892860651,0,3.6257627861840382,26.02183303833008,63.30000141263008,0,3.300514326095581,25.226694615681968,5.600000306963921,0,3.717585627237956,25.400999546051025,11.800000332295895,0,3.9958465814590456,25.564249801635743,11.300000220537186,0,4.272970190048218
Ben Tre_2021_summer_autumn,2021,High,27.45123799641927,134.1999996751547,0,4.1469227359408425,27.644083633422852,193.09999990463257,0,3.6043199348449706,27.477111943562825,69.70000018179415,0,3.6251362800598144,27.601833629608155,107.49999938160181,0,4.25449093580246,26.673916702270507,266.10000506043434,0,3.141301350593567
Ben Tre_2021_main_season,2021,Low,27.43963150751023,178.1999995112419,0,3.527981917063395,27.25458366394043,151.99999909847975,0,3.796253509521484,26.795582962036132,162.0000069141388,0,3.4356249968210855,27.055479431152342,147.19999805092812,0,3.419412237405777,26.816416015625,247.30000081658363,0,3.62244104385376
Ben Tre_2022_summer_autumn,2022,High,27.45570282709031,149.50000170618296,0,4.18647765545618,27.049332275390626,275.2000072002411,0,3.455419464111328,27.231694157918295,131.40000319480896,0,4.367312049865722,27.178708171844484,163.29999727010727,0,3.9294923424720762,26.449916763305666,257.4000053703785,0,3.5645840692520143
Ben Tre_2022_main_season,2022,Medium,26.823062896728516,234.20000791549683,0,3.470817179906936,27.393416442871093,192.19999712705612,0,4.341961469650268,26.261833699544272,159.80000591278076,0,3.056617506345113,26.78641633987427,184.69999960064888,0,3.934457075595856,26.37099967956543,270.90000489354134,0,3.6326371669769286
Ben Tre_2023_winter_spring,2023,High,26.143400918869744,147.90000339597464,0,3.181783832254864,25.39024971008301,48.40000061690807,0,3.7013214588165284,24.54113883972168,96.89999607205391,0,2.832771054903666,25.73412446975708,12.299999758601189,0,3.927497088909149,26.174166641235352,11.300000064074993,0,4.514302577972412
Ben Tre_2023_summer_autumn,2023,High,29.208579653785343,54.0000027269125,2,5.319983993257795,27.883167114257812,204.10000109672546,2,3.999072427749634,27.12599957784017,146.10000348091125,0,3.45067032178243,27.28433427810669,161.49999690055847,0,3.986645984649658,26.48074966430664,357.60000443458557,0,3.1982966566085818
Ben Tre_2023_main_season,2023,Medium,27.593698319934663,175.40000224113464,0,3.8992170152210055,27.2074169921875,213.80000352859497,0,3.755179805755615,26.9565549214681,172.19999885559082,0,3.8246434847513835,26.276729583740234,283.000004529953,0,2.796105068922043,27.183749389648437,177.10000178962946,0,4.128313188552856
Ben Tre_2024_summer_autumn,2024,Low,30.059174764724006,30.90000023692847,17,5.729255971454439,28.823417358398437,175.30000212788582,1,4.346883716583252,28.626971181233724,88.79999857395887,0,4.186579195658366,26.97485418319702,250.20001018047333,0,3.493032896518707,26.31474914550781,319.80000227689743,0,3.0701543140411376
Ben Tre_2024_main_season,2024,Medium,28.559770311628068,163.1000001206994,0,4.151787031264532,27.601165924072266,240.20000059902668,0,3.6882266902923586,26.57905502319336,187.80001211166382,0,3.424860636393229,26.468811798095704,252.19999927282333,0,3.240386664867401,27.247917251586912,170.2000017464161,0,4.265448265075683
Tra Vinh_1995_winter_spring,1995,Medium,26.706539154052734,13.000000447034836,0,4.029779502323696,25.658500061035156,48.699999049305916,0,3.6604596519470216,25.763999684651694,1.8000000566244128,0,4.321068827311198,25.817541694641115,9.299999475479128,0,4.61431587934494,26.06183334350586,0.8000000193715096,0,4.964673862457276
Tra Vinh_1995_summer_autumn,1995,High,28.969733919416154,14.599999904632568,0,5.462800184885661,28.80374931335449,87.60000226646662,0,4.7291514015197755,28.074277750651042,87.59999841451645,0,4.317940346399943,27.03493776321411,227.99999737739563,0,3.656101107597351,26.40083236694336,204.10000121593475,0,3.668370189666748
Tra Vinh_1995_main_season,1995,Low,28.623701822190057,84.00000035017729,0,4.6257423105694,27.444749908447264,248.09999531507492,0,3.8646850204467773,26.723861185709634,116.00000166893005,0,3.742430798212687,26.423999118804932,156.50000095367432,0,3.6905009746551514,26.407999877929687,297.49999368190765,0,3.463660297393799
Tra Vinh_1996_winter_spring,1996,Low,25.351777485438756,77.39999876916409,0,3.0483923071906682,24.594000778198243,56.70000401139259,0,3.1861475038528444,23.770943959554035,2.6000000908970833,0,3.765144697825114,24.768270683288574,26.499999918043617,0,3.554549753665924,25.511999893188477,3.100000075995922,0,4.507954893112182
Tra Vinh_1996_summer_autumn,1996,Low,27.87092481340681,108.9000024497509,0,4.504558915183658,27.09141586303711,247.30000185966492,0,3.627038698196411,26.87941665649414,144.80000174045563,0,3.50567839940389,26.883375358581542,166.70000238716602,0,3.9365492820739747,26.334166717529296,214.30000519752502,0,3.2747808122634887
Tra Vinh_1996_main_season,1996,High,26.906043188912527,208.6000007390976,0,3.5500520297459195,26.658833770751954,266.80000396072865,0,3.4836026191711427,26.840527216593426,116.80000019073486,0,3.7761948108673096,26.41004180908203,141.80000567436218,0,3.461890238523483,26.470000076293946,238.1000030040741,0,3.815270118713379
Tra Vinh_1997_winter_spring,1997,Medium,25.617452530633834,204.40000373125076,0,2.9651085308619907,24.362833251953123,138.80000016093254,0,2.7766540694236754,23.863861083984375,0.9000000283122063,0,3.7848961353302,24.743687629699707,2.4000000953674316,0,4.053001832962036,26.155083312988282,20.499999187886715,0,4.202229995727539
Tra Vinh_1997_summer_autumn,1997,Low,28.57717377798898,21.19999985396862,0,5.147504624866304,27.833332443237303,156.19999796152115,0,4.045943431854248,27.17372245788574,79.7000019326806,0,4.19379301071167,27.1471248626709,138.59999910742044,0,4.010848742723465,26.11499969482422,314.7000014781952,0,3.1592762994766237
Tra Vinh_1997_main_season,1997,Low,27.12042808532715,152.5999984741211,0,3.609430256344023,27.327250289916993,139.3999999910593,0,4.199469084739685,26.37900047302246,164.00000381469727,0,3.655507485071818,26.019937133789064,258.5000011920929,0,2.845016449689865,26.52733268737793,217.1000021249056,0,3.7477670526504516
Tra Vinh_1998_winter_spring,1998,Medium,26.827075594947452,26.30000112950802,0,4.1980299949646,26.827332458496095,3.0,0,4.514963636398315,26.7076114654541,0.3000000044703483,0,4.53657374382019,27.264937591552734,0.4000000059604645,0,5.029287958145142,27.37549903869629,0.7000000029802322,0,4.811112775802612
Tra Vinh_1998_summer_autumn,1998,Low,29.531241643996466,23.200000293552876,1,5.245309159869239,29.85250015258789,112.49999836087227,4,4.896475372314453,27.840804926554362,154.7000018954277,0,3.9105124473571777,26.85775032043457,225.79999804496765,0,3.3081205010414125,27.130166931152345,202.90000531077385,0,3.8485740995407105
Tra Vinh_1998_main_season,1998,Low,29.153563363211497,147.19999659061432,1,4.25767657870338,27.20099983215332,282.1000008583069,0,3.458608236312866,26.929833984375,134.10000172257423,0,3.6514641920725506,27.045249652862548,194.5000062584877,0,3.8055201709270476,26.937999649047853,234.90000241994858,0,3.9430406379699705
Tra Vinh_1999_winter_spring,1999,Low,25.810110637119838,95.60000020265579,0,3.0738482759112404,24.830833892822266,117.20000010728836,0,3.0167781496047974,25.023860295613606,13.800000339746475,0,3.4986552715301515,25.900458145141602,42.999998688697815,0,3.8003750801086427,25.95083282470703,7.400000028312206,0,4.6389774894714355
Tra Vinh_1999_summer_autumn,1999,Medium,26.817253566923597,179.30000215768814,0,3.8561662265232632,26.473583374023438,292.599995136261,0,3.6904937648773193,25.959832382202148,164.0999994277954,0,2.947311202685038,26.145041275024415,180.7000014781952,0,3.6992926359176637,26.137499923706056,200.9999966621399,0,3.6442782211303713
Tra Vinh_1999_main_season,1999,Low,26.176480247860862,272.1999967098236,0,3.2650386776242937,26.193999404907228,233.70000290870667,0,3.5831408405303957,25.952193959554037,139.29999589920044,0,3.6191139380137125,26.000979137420654,176.8999993801117,0,3.3992246747016908,26.397250442504884,193.79999986290932,0,3.8747953033447264
Tra Vinh_2000_winter_spring,2000,Medium,25.799793425060454,141.90000069141388,0,3.1621447688057307,23.917749710083008,68.99999922513962,0,3.248246946334839,25.740249760945638,7.6000004187226295,0,3.8721190611521403,25.578687763214113,2.8000000938773155,0,4.143469715118409,26.076666641235352,19.900000736117363,0,4.166665983200073
Tra Vinh_2000_summer_autumn,2000,High,27.382333392188663,114.09999781847,0,4.306525832130795,27.183833236694337,222.50000190734863,0,3.9033703422546386,26.33288828531901,150.50000190734863,0,3.238362018267314,26.03472900390625,207.60000157356262,0,3.2420964002609254,26.379333877563475,151.80000245571136,0,3.67544002532959
Tra Vinh_2000_main_season,2000,Low,26.773801894414994,217.30000162124634,0,3.4791348718461537,26.388916091918944,235.90000104904175,0,3.498698434829712,26.20094502766927,115.70000171661377,0,3.2987053553263346,26.47618761062622,98.20000100135803,0,3.97942715883255,25.997499618530274,253.3999992609024,0,3.4730082321166993
Tra Vinh_2001_winter_spring,2001,Low,25.9938413529169,210.0000013038516,0,3.1296971099717275,25.47816680908203,147.6000103354454,0,3.049893660545349,25.029556147257487,11.000000260770321,0,3.3201854387919107,25.450875282287598,28.900000378489498,0,3.7013365864753722,26.07,16.400000475347042,0,4.286434984207153
Tra Vinh_2001_summer_autumn,2001,Low,27.9091191973005,104.89999401569366,0,4.342775486764454,27.45066650390625,148.60000050067902,0,4.064027338027954,27.010388565063476,134.69999957084656,0,4.108453941345215,25.99431266784668,204.89999628067017,0,3.0064989387989045,26.682999725341798,136.30000376701355,0,3.9020470571517945
Tra Vinh_2001_main_season,2001,Medium,27.06834484281994,156.8000009059906,0,3.9215207326979864,26.387833557128907,235.29999804496765,0,3.4881589221954346,26.212471516927085,130.80000162124634,0,3.277086528142293,26.94972906112671,87.79999899864197,0,4.195803344249725,26.32508331298828,293.6000008583069,0,3.258283462524414
Tra Vinh_2002_winter_spring,2002,Medium,25.28580565679641,31.300000220537182,0,3.4639388095764887,25.561083526611327,31.299999237060543,0,3.588304524421692,24.35858294169108,0.0,0,4.293251593907674,25.795041275024413,0.3000000044703483,0,4.728351140022278,26.11491683959961,0.2000000029802322,0,5.192711124420166
Tra Vinh_2002_summer_autumn,2002,Medium,29.050389062790643,17.200000025331974,0,5.468004124505179,28.404833068847655,128.0000017657876,0,4.563195552825928,27.69413859049479,109.29999927431345,0,4.298703956604004,26.797333240509033,187.90000277757645,0,3.378326278924942,27.32450012207031,128.8999983370304,0,4.1059402751922605
Tra Vinh_2002_main_season,2002,Medium,28.116262072608585,107.1000002771616,0,4.422484727132888,26.926916427612305,244.90000218153,0,3.513871598243713,27.590944417317708,64.39999884366989,0,4.08499846458435,27.202541732788085,111.09999886155128,0,4.21377968788147,26.206832580566406,193.50000095367432,0,3.2058228826522828
Tra Vinh_2003_winter_spring,2003,Medium,26.086103620983305,147.4000015705824,0,3.0383995260511125,26.53650032043457,64.5000009611249,0,3.6996518421173095,25.29344393412272,2.400000035762787,0,3.8738236586252848,25.404104709625244,0.2000000029802322,0,4.3257175326347355,26.53808280944824,0.7000000104308128,0,4.903867073059082
Tra Vinh_2003_summer_autumn,2003,Medium,29.052968433925084,35.10000017285347,0,5.355734507242839,26.968916397094727,325.0000037699938,0,3.135197811126709,27.237610880533854,75.30000238865614,0,4.004611237843831,26.55254182815552,208.3999981880188,0,3.6802635908126833,26.12474998474121,290.0999935865402,0,3.270275855064392
Tra Vinh_2003_main_season,2003,High,26.745428357805526,231.00000210106373,0,3.1040320680254982,27.097500381469725,167.90000062435865,0,4.057161254882812,26.100388209025066,153.09999752044678,0,3.355524174372355,26.277645969390868,245.69999408721924,0,3.3792592346668244,26.788583450317383,198.99999684095383,0,3.7855919933319093
Tra Vinh_2004_winter_spring,2004,Medium,26.318048386346724,30.200000621378422,0,3.8736041273389543,25.079666519165038,39.90000272542238,0,3.3992776012420656,25.76066665649414,3.2000000923871994,0,4.131448284784953,25.681604290008544,0.4000000059604644,0,4.43315669298172,25.659082946777342,1.9000000357627869,0,4.6605776596069335
Tra Vinh_2004_summer_autumn,2004,Medium,28.978067034766788,72.30000079423189,0,4.9778067497980025,27.692333602905272,218.90000788122416,0,3.768926031589508,26.29122149149577,205.10000324249268,0,3.012783988316854,26.954520988464356,120.30000030994415,0,3.8637441277503966,26.267583236694335,229.300002515316,0,3.581373105049133
Tra Vinh_2004_main_season,2004,Medium,27.251281556629,222.40000668913126,0,3.620245317618052,26.60808288574219,211.900004029274,0,3.483640122413635,26.70677795410156,110.70000231266022,0,3.8953147729237876,25.837021160125733,226.50000029802322,0,3.1982299983501434,26.358499908447264,202.99999803304672,0,3.3971632432937624
Tra Vinh_2005_winter_spring,2005,High,26.49661836170015,34.70000074803829,0,3.886740207672119,25.549499740600584,2.0000000670552254,0,4.0177265071868895,25.498027547200522,0.0,0,4.31140383084615,25.16879186630249,0.800000011920929,0,4.309622299671173,26.771249923706055,0.2000000029802322,0,4.977138175964355
Tra Vinh_2005_summer_autumn,2005,Low,29.054556165422714,37.000002190470695,0,5.340458858580816,27.72325012207031,211.79999709129333,1,4.0284975719451905,27.469555791219076,125.89999949932098,0,3.889207871754964,26.71545829772949,219.80000114440918,0,3.570206308364868,26.517082595825194,194.0999976992607,0,3.4857982444763183
Tra Vinh_2005_main_season,2005,Medium,27.367352985200426,217.89999771118164,0,3.9552998656318303,27.292000198364256,205.30000150203705,0,3.878694410324097,26.31011060078939,121.20000138878821,0,3.481233310699463,26.302749919891358,167.69999626278877,0,3.1612634360790253,26.852999420166014,168.29999834299088,0,3.9753828716278075
Tra Vinh_2006_winter_spring,2006,Low,25.675289880661737,162.60000274330378,0,3.0838012979144143,24.25183395385742,161.10000102221966,0,2.5185465455055236,25.07302754720052,12.90000020712614,0,3.488140281041463,25.650040435791016,6.10000017285347,0,4.059702289104462,26.760666122436522,2.200000025331974,0,4.882918291091919
Tra Vinh_2006_summer_autumn,2006,Low,28.04741314479283,91.80000066757202,0,4.5750631377810524,27.10524978637695,251.80000683665276,0,3.8006530952453614,26.79900016784668,134.30000066757202,0,3.8574974219004314,25.960979080200197,300.59999537467957,0,2.6433110356330873,26.607833786010744,188.20000284910202,0,3.5897241592407227
Tra Vinh_2006_main_season,2006,High,26.817253930228098,243.20000818371773,0,3.6399781590416316,26.38658317565918,323.0999946594238,0,3.318902401924133,26.162333424886068,155.9000015258789,0,2.940247718493144,26.31764621734619,157.000001847744,0,3.3676308691501617,26.31033317565918,245.60000091791153,0,3.4488477993011473
Tra Vinh_2007_winter_spring,2007,Low,27.188385282244003,69.50000318139791,0,4.009388333275204,26.253333587646484,7.6999998688697815,0,3.9086021900177004,25.22552769978841,74.00000029802322,0,2.733972211678823,25.164104175567626,2.100000075995922,0,4.403654062747956,25.943500061035156,1.0000000521540642,0,4.774227418899536
Tra Vinh_2007_summer_autumn,2007,High,28.051182338169642,128.09999799728394,0,4.304529893965948,26.97066635131836,300.50000190734863,0,3.530030083656311,27.571221796671548,114.20000207424164,0,4.190577220916748,26.470458030700684,225.0999999642372,0,2.836403822898865,26.435416488647462,233.70000503212214,0,3.3095017766952513
Tra Vinh_2007_main_season,2007,Low,27.173800967988512,210.10000228881836,0,3.889921721957979,27.032582931518554,257.4000012278557,0,3.550286078453064,26.073444239298503,139.30000293254852,0,2.531397501627604,26.52014579772949,165.90000320225954,0,3.470670485496521,26.326000061035156,250.69999623298645,0,3.365171594619751
Tra Vinh_2008_winter_spring,2008,Medium,25.090071905226935,40.30000192672014,0,3.6907609644390287,26.181583557128906,13.900000095367432,0,3.6768076276779174,24.686637751261394,12.900000385940075,0,3.0815178871154787,26.005041217803956,18.20000009983778,0,4.150812947750092,25.948832473754884,11.30000026524067,0,4.532015495300293
Tra Vinh_2008_summer_autumn,2008,High,27.41874204363142,162.80000061541796,0,4.063127222515288,26.30341636657715,263.5000011920929,0,3.3495001649856566,26.54094492594401,158.20000491291285,0,3.5255112727483113,26.523062705993652,165.6999996304512,0,3.5193153262138366,26.377666015625,233.30000150203705,0,3.667142086029053
Tra Vinh_2008_main_season,2008,High,26.664377212524414,186.30000257492065,0,3.801900875000727,26.479500427246094,235.80000416189432,0,3.4284725999832153,26.296360778808594,150.80000185966492,0,3.5857171853383383,26.35004119873047,204.89999759197235,0,3.604174757003784,26.226249923706053,212.09999692440033,0,3.481691598892212
Tra Vinh_2009_winter_spring,2009,Low,25.3286623273577,110.80000236630438,0,2.9447313717433383,25.132749557495117,101.90000580996276,0,3.2231964111328124,23.980526733398438,37.29999911040067,0,2.97565545241038,24.504730033874512,1.8000000566244128,0,3.853183162212372,25.97124984741211,46.3000048995018,0,4.071189532279968
Tra Vinh_2009_summer_autumn,2009,High,27.562789190383185,168.0000017285347,0,3.839556892712911,26.825666732788086,267.20000410079956,0,3.5357093334198,27.482055536905925,62.600000247359276,0,4.100328795115153,26.875354385375978,163.30000066757202,0,3.6840518593788145,26.539500274658202,221.49999852478504,0,3.3895817756652833
Tra Vinh_2009_main_season,2009,Medium,26.95594460623605,191.59999933838844,0,3.4398402259463357,27.240166549682616,133.30000014603138,0,3.978601722717285,26.766223271687824,130.60000133514404,0,3.7671176274617513,26.432749652862547,179.20000030100346,0,3.1204922676086424,27.166333312988282,190.5000026524067,0,4.093048677444458
Tra Vinh_2010_winter_spring,2010,High,25.658425376528786,39.19999996572733,0,3.1960722378322055,25.97724998474121,9.10000041872263,0,4.07039436340332,26.153583780924478,0.40000001341104513,0,4.214486185709635,25.596499538421632,53.599999755620956,0,3.7800926834344866,26.712082977294923,2.6000001430511483,0,4.789479694366455
Tra Vinh_2010_summer_autumn,2010,Medium,29.501679193405877,34.4999994635582,0,5.273621513730004,29.597167129516603,122.99999921023846,5,4.911472024917603,28.024139658610025,133.5000011920929,0,3.9856812159220376,26.91556215286255,249.20000171661377,0,3.4803653001785277,26.838499450683592,228.59999519586563,0,3.621568036079407
Tra Vinh_2010_main_season,2010,High,28.978167034330824,141.50000035762787,0,4.53601800827753,27.287250061035156,282.6999990940094,0,3.601784934997559,27.113166427612306,130.2000032067299,0,3.8879945913950604,26.529833221435545,220.19999504089355,0,3.2612219393253326,26.82599937438965,263.6999955922365,0,3.5993517875671386
Tra Vinh_2011_winter_spring,2011,Low,25.73580514817011,192.2999971061945,0,2.8875136999856856,25.372083129882814,119.09999972581863,0,2.9601861381530763,25.093304951985676,27.200002439320087,0,3.2902777791023254,25.064625453948974,6.500000283122063,0,3.871795427799225,25.79999954223633,2.6000001132488255,0,4.596596527099609
Tra Vinh_2011_summer_autumn,2011,High,27.43719418843587,106.69999989122152,0,4.467452923456828,27.337833328247072,230.69999900460243,0,3.834113359451294,26.752611923217774,157.39999997615814,0,3.3469114303588867,26.751811981201172,149.0000003874302,0,3.6694922506809236,26.675416030883788,201.30000066757202,0,3.6884247779846193
Tra Vinh_2011_main_season,2011,High,27.0367975689116,190.59999632835388,0,3.70024950163705,26.78458335876465,209.6000021994114,0,3.4827945375442506,26.758166122436524,130.00000035762787,0,3.74985564549764,26.587124824523926,158.6000018119812,0,3.6365912675857546,26.49499954223633,249.50000643730164,0,3.613650875091553
Tra Vinh_2012_winter_spring,2012,High,26.4739990234375,47.49999921768904,0,3.498428742090861,24.950416870117188,70.60000275075436,0,2.9456322240829467,25.188166681925455,9.799999922513962,0,3.278058934211731,25.67295789718628,30.39999981969595,0,3.736326777935028,26.592666931152344,21.50000026077032,0,4.4821749114990235
Tra Vinh_2012_summer_autumn,2012,High,28.06140036810012,95.1000020802021,0,4.473476954868862,26.989499816894533,235.80000522732735,0,3.611591248512268,27.095944086710613,165.1000007688999,0,3.7110546906789144,26.841396141052247,134.6000010818243,0,3.7361115634441378,26.572666091918947,227.89999881386757,0,3.564353895187378
Tra Vinh_2012_main_season,2012,High,27.080745606195357,181.60000589489937,0,3.630304251398359,27.09791702270508,179.90000189840794,0,3.861300311088562,26.05330607096354,196.400000333786,0,3.1311007340749106,26.672436332702638,131.59999719262123,0,3.5921187341213225,26.717833480834962,192.50000563263893,0,3.8618969917297363
Tra Vinh_2013_winter_spring,2013,High,26.198007946922665,111.70000299066305,0,3.157394772484189,26.980166397094727,20.700000315904617,0,3.890436887741089,25.562888209025065,69.20000355690718,0,3.091746167341868,25.427437782287598,4.0000001192092896,0,4.261989891529083,26.721666793823243,21.100001409649852,0,4.80737949848175
Tra Vinh_2013_summer_autumn,2013,High,27.834912163870676,121.10000258684157,0,4.245860497156779,27.741749954223632,244.3000050187111,0,3.9066249465942384,26.861499404907228,177.90000474452972,0,3.2070990165074664,26.717645359039306,203.299999833107,0,3.2636092960834504,26.215582962036134,230.9999942779541,0,3.3224374580383302
Tra Vinh_2013_main_season,2013,High,27.298702149164107,256.30000376701355,0,3.6164278302873885,26.829749908447265,232.90000367164612,0,3.2113187980651854,26.58038787841797,169.69999980926514,0,3.7005580107371014,25.957958221435547,190.1999969482422,0,2.9337776362895966,26.405416717529295,212.00000122189522,0,3.599550652503967
Tra Vinh_2014_winter_spring,2014,High,25.73213531857445,90.90000107139349,0,2.938240635962713,24.867666015625,30.000001691281792,0,3.070985589027405,24.760805384318033,11.19999960809946,0,3.42674986521403,23.58795795440674,0.6000000163912773,0,3.9770911812782286,25.39841697692871,2.700000062584877,0,4.786577386856079
Tra Vinh_2014_summer_autumn,2014,High,29.015071596418107,82.99999760091305,4,4.9129903089432485,28.29216537475586,160.20000183582306,0,4.401200685501099,27.526500574747722,168.20000195503235,0,3.6129393736521402,27.06202039718628,192.39999988675117,0,3.3238680243492125,26.42241683959961,279.299998909235,0,3.0965102195739744
Tra Vinh_2014_main_season,2014,High,27.85505031404041,190.10000205039978,0,4.075275932039533,27.259500045776367,258.7000003159046,0,3.3489070892333985,26.787332916259764,168.0000001937151,0,3.2182634830474854,26.428375434875488,193.79999728500843,0,3.3012228846549987,26.645499267578124,229.90000148117542,0,3.829675407409668
Tra Vinh_2015_winter_spring,2015,High,26.677968433925084,106.19999827444553,0,3.388430220740182,25.763583145141602,47.1000007763505,0,3.342192087173462,25.102055994669595,14.399999745190144,0,3.323323941230774,24.485770988464356,0.8000000268220901,0,4.2804361343383786,25.20258316040039,1.600000143051147,0,4.612033128738403
