province,year,season,rice_yield,yield_class,expected_yield,residual
Can Tho,2024,summer_autumn,56.7,Low,58.94537634408607,-2.2453763440860683
Hau Giang,2004,winter_spring,61.3,High,59.69047619047615,1.60952380952385
Hau Giang,2004,summer_autumn,38.7,Medium,37.33549783549779,1.3645021645022126
Hau Giang,2005,winter_spring,63.9,High,60.69190476190488,3.208095238095119
Hau Giang,2005,summer_autumn,39.4,Medium,38.58575757575727,0.8142424242427282
Hau Giang,2006,winter_spring,62.1,Medium,61.693333333333385,0.40666666666661655
Hau Giang,2006,summer_autumn,37.8,Low,39.836017316017205,-2.036017316017208
Hau Giang,2007,winter_spring,52.7,Low,62.69476190476189,-9.994761904761887
Hau Giang,2007,summer_autumn,40.7,Medium,41.08627705627714,-0.3862770562771374
Hau Giang,2008,winter_spring,61.6,Low,63.696190476190395,-2.096190476190394
Hau Giang,2008,summer_autumn,42.6,Medium,42.33653679653662,0.26346320346338103
Hau Giang,2009,winter_spring,63.0,Low,64.69761904761913,-1.6976190476191277
Hau Giang,2009,summer_autumn,43.6,Medium,43.586796536796555,0.01320346320344612
Hau Giang,2010,winter_spring,65.1,Medium,65.69904761904763,-0.5990476190476386
Hau Giang,2010,summer_autumn,42.9,Low,44.837056277056035,-1.937056277056037
Hau Giang,2011,winter_spring,67.0,Medium,66.70047619047614,0.29952380952386193
Hau Giang,2011,summer_autumn,44.1,Low,46.08731601731597,-1.987316017315969
Hau Giang,2012,winter_spring,71.1,High,67.70190476190487,3.3980952380951237
Hau Giang,2012,summer_autumn,45.9,Low,47.33757575757545,-1.437575757575452
Hau Giang,2013,winter_spring,71.1,High,68.70333333333338,2.3966666666666185
Hau Giang,2013,summer_autumn,47.2,Low,48.587835497835385,-1.3878354978353826
Hau Giang,2014,winter_spring,75.2,High,69.70476190476188,5.495238095238122
Hau Giang,2014,summer_autumn,48.7,Medium,49.83809523809532,-1.1380952380953175
Hau Giang,2015,winter_spring,77.3,High,70.70619047619039,6.593809523809611
Hau Giang,2015,summer_autumn,53.1,High,51.0883549783548,2.011645021645201
Hau Giang,2016,winter_spring,70.0,Low,71.70761904761912,-1.7076190476191186
Hau Giang,2016,summer_autumn,55.0,High,52.338614718614735,2.6613852813852645
Hau Giang,2017,winter_spring,68.2,Low,72.70904761904762,-4.509047619047621
Hau Giang,2017,summer_autumn,56.7,High,53.588874458874216,3.111125541125787
Hau Giang,2018,winter_spring,73.1,Medium,73.71047619047613,-0.6104761904761347
Hau Giang,2018,summer_autumn,58.0,High,54.83913419913415,3.1608658008658495
Hau Giang,2019,winter_spring,73.4,Low,74.71190476190486,-1.3119047619048558
Hau Giang,2019,summer_autumn,58.1,High,56.08939393939363,2.0106060606063707
Hau Giang,2020,winter_spring,76.6,Medium,75.71333333333337,0.8866666666666276
Hau Giang,2020,summer_autumn,58.0,Medium,57.339653679653566,0.6603463203464344
Hau Giang,2021,winter_spring,78.2,Medium,76.71476190476187,1.485238095238131
Hau Giang,2021,summer_autumn,60.0,Medium,58.5899134199135,1.4100865800864995
Hau Giang,2022,winter_spring,77.8,Medium,77.71619047619038,0.08380952380962015
Hau Giang,2022,summer_autumn,58.9,Medium,59.84017316017298,-0.9401731601729821
Hau Giang,2023,winter_spring,77.5,Medium,78.71761904761911,-1.2176190476191096
Hau Giang,2023,summer_autumn,58.8,Low,61.090432900432916,-2.2904329004329185
Hau Giang,2024,winter_spring,77.6,Low,79.71904761904761,-2.1190476190476204
Hau Giang,2024,summer_autumn,58.4,Low,62.340692640692396,-3.940692640692397
Soc Trang,1995,winter_spring,48.1,High,43.904516129032345,4.1954838709676565
Soc Trang,1995,summer_autumn,45.4,High,40.486236559140025,4.913763440859974
Soc Trang,1995,main_season,32.2,Medium,31.48666666666668,0.713333333333324
Soc Trang,1996,winter_spring,43.0,Low,44.87041156840951,-1.8704115684095086
Soc Trang,1996,summer_autumn,33.7,Low,41.19224323322214,-7.4922432332221405
Soc Trang,1996,main_season,35.0,High,32.299770114942476,2.7002298850575244
Soc Trang,1997,winter_spring,42.6,Low,45.83630700778667,-3.236307007786671
Soc Trang,1997,summer_autumn,36.8,Low,41.89824990730449,-5.098249907304492
Soc Trang,1997,main_season,30.5,Low,33.11287356321827,-2.6128735632182725
Soc Trang,1998,winter_spring,45.2,Low,46.80220244716361,-1.6022024471636058
Soc Trang,1998,summer_autumn,41.8,Medium,42.604256581386835,-0.8042565813868379
Soc Trang,1998,main_season,28.7,Low,33.9259770114943,-5.225977011494297
Soc Trang,1999,winter_spring,45.3,Low,47.76809788654077,-2.468097886540775
Soc Trang,1999,summer_autumn,41.6,Low,43.31026325546918,-1.7102632554691795
Soc Trang,1999,main_season,36.4,High,34.73908045977009,1.660919540229905
Soc Trang,2000,winter_spring,48.5,Medium,48.733993325917936,-0.2339933259179361
Soc Trang,2000,summer_autumn,43.0,Medium,44.01626992955153,-1.0162699295515267
Soc Trang,2000,main_season,35.8,Medium,35.55218390804589,0.2478160919541068
Soc Trang,2001,winter_spring,44.7,Low,49.69988876529487,-4.99988876529487
Soc Trang,2001,summer_autumn,44.2,Medium,44.72227660363387,-0.5222766036338697
Soc Trang,2001,main_season,39.9,High,36.365287356321915,3.534712643678084
Soc Trang,2002,winter_spring,50.5,Medium,50.665784204672036,-0.16578420467203614
Soc Trang,2002,summer_autumn,45.3,Medium,45.42828327771622,-0.12828327771622128
Soc Trang,2002,main_season,37.5,Medium,37.17839080459771,0.3216091954022886
Soc Trang,2003,winter_spring,51.1,Medium,51.6316796440492,-0.5316796440491984
Soc Trang,2003,summer_autumn,44.3,Low,46.13428995179834,-1.8342899517983398
Soc Trang,2003,main_season,36.1,Low,37.99149425287351,-1.8914942528735068
Soc Trang,2004,winter_spring,52.4,Medium,52.597575083426136,-0.1975750834261376
Soc Trang,2004,summer_autumn,46.8,Medium,46.84029662588068,-0.04029662588068561
Soc Trang,2004,main_season,36.6,Low,38.804597701149305,-2.2045977011493036
Soc Trang,2005,winter_spring,55.3,High,53.5634705228033,1.7365294771966973
Soc Trang,2005,summer_autumn,49.5,High,47.54630329996303,1.9536967000369714
Soc Trang,2005,main_season,37.7,Low,39.61770114942533,-1.9177011494253264
Soc Trang,2006,winter_spring,53.8,Medium,54.529365962180236,-0.7293659621802391
Soc Trang,2006,summer_autumn,47.1,Medium,48.252309974045374,-1.152309974045373
Soc Trang,2006,main_season,38.9,Low,40.430804597701126,-1.5308045977011275
Soc Trang,2007,winter_spring,50.1,Low,55.4952614015574,-5.3952614015573985
Soc Trang,2007,summer_autumn,50.3,Medium,48.95831664812772,1.3416833518722768
Soc Trang,2007,main_season,38.3,Low,41.24390804597692,-2.943908045976926
Soc Trang,2008,winter_spring,59.1,High,56.461156840934564,2.6388431590654378
Soc Trang,2008,summer_autumn,51.1,Medium,49.664323322210066,1.4356766777899352
Soc Trang,2008,main_season,42.7,Medium,42.05701149425295,0.6429885057470557
Soc Trang,2009,winter_spring,58.6,Medium,57.4270522803115,1.1729477196885014
Soc Trang,2009,summer_autumn,50.4,Medium,50.37032999629241,0.029670003707586545
Soc Trang,2009,main_season,43.3,Medium,42.870114942528744,0.42988505747125316
Soc Trang,2010,winter_spring,62.5,High,58.392947719688664,4.107052280311336
Soc Trang,2010,summer_autumn,52.9,High,51.07633667037453,1.823663329625468
Soc Trang,2010,main_season,45.5,High,43.68321839080454,1.8167816091954592
Soc Trang,2011,winter_spring,63.9,High,59.35884315906583,4.541156840934171
Soc Trang,2011,summer_autumn,58.9,High,51.782343344456876,7.117656655543122
Soc Trang,2011,main_season,43.9,Medium,44.49632183908034,-0.5963218390803391
Soc Trang,2012,winter_spring,65.5,High,60.324738598442764,5.175261401557236
Soc Trang,2012,summer_autumn,60.6,High,52.48835001853922,8.11164998146078
Soc Trang,2012,main_season,47.9,High,45.30942528735636,2.5905747126436367
Soc Trang,2013,winter_spring,66.0,High,61.29063403781993,4.7093659621800725
Soc Trang,2013,summer_autumn,56.2,High,53.19435669262157,3.0056433073784348
Soc Trang,2013,main_season,50.3,High,46.12252873563216,4.177471264367838
Soc Trang,2014,winter_spring,68.0,High,62.25652947719709,5.743470522802909
Soc Trang,2014,summer_autumn,59.9,High,53.900363366703914,5.999636633296085
Soc Trang,2014,main_season,50.1,High,46.935632183907956,3.164367816092046
Soc Trang,2015,winter_spring,68.5,High,63.22242491657403,5.2775750834259725
Soc Trang,2015,summer_autumn,56.3,High,54.60637004078626,1.6936299592137374
Soc Trang,2015,main_season,51.0,High,47.74873563218398,3.2512643678160202
Soc Trang,2016,winter_spring,62.4,Low,64.18832035595119,-1.7883203559511927
Soc Trang,2016,summer_autumn,56.4,Medium,55.312376714868606,1.087623285131393
Soc Trang,2016,main_season,48.8,Medium,48.56183908045978,0.23816091954022056
Soc Trang,2017,winter_spring,64.5,Medium,65.15421579532835,-0.6542157953283549
Soc Trang,2017,summer_autumn,56.3,Medium,56.018383388950724,0.28161661104927305
Soc Trang,2017,main_season,51.2,High,49.37494252873557,1.8250574712644294
Soc Trang,2018,winter_spring,64.6,Low,66.12011123470529,-1.520111234705297
Soc Trang,2018,summer_autumn,56.1,Medium,56.72439006303307,-0.6243900630330685
Soc Trang,2018,main_season,51.3,Medium,50.18804597701137,1.1119540229886269
Soc Trang,2019,winter_spring,65.2,Low,67.08600667408245,-1.8860066740824522
Soc Trang,2019,summer_autumn,56.1,Low,57.430396737115416,-1.3303967371154144
Soc Trang,2019,main_season,50.1,Medium,51.001149425287394,-0.9011494252873931
Soc Trang,2020,winter_spring,64.8,Low,68.05190211345962,-3.2519021134596215
Soc Trang,2020,summer_autumn,52.4,Low,58.13640341119776,-5.736403411197763
Soc Trang,2020,main_season,51.2,Medium,51.81425287356319,-0.6142528735631885
Soc Trang,2021,winter_spring,67.9,Medium,69.01779755283656,-1.1177975528365494
Soc Trang,2021,summer_autumn,57.5,Low,58.84241008528011,-1.3424100852801075
Soc Trang,2021,main_season,50.5,Low,52.62735632183899,-2.127356321838988
Soc Trang,2022,winter_spring,67.1,Low,69.98369299221372,-2.8836929922137244
Soc Trang,2022,summer_autumn,54.7,Low,59.54841675936245,-4.8484167593624505
Soc Trang,2022,main_season,50.9,Low,53.44045977011501,-2.540459770115014
Soc Trang,2023,winter_spring,68.0,Low,70.94958843159088,-2.9495884315908825
Soc Trang,2023,summer_autumn,57.5,Low,60.2544234334448,-2.7544234334447992
Soc Trang,2023,main_season,51.1,Low,54.25356321839081,-3.1535632183908078
Soc Trang,2024,winter_spring,70.1,Low,71.91548387096782,-1.8154838709678245
Soc Trang,2024,summer_autumn,58.6,Low,60.96043010752692,-2.3604301075269163
Soc Trang,2024,main_season,54.9,Medium,55.066666666666606,-0.16666666666660745
Bac Lieu,1995,summer_autumn,33.7,Low,36.082365591397775,-2.3823655913977717
Bac Lieu,1995,main_season,38.7,High,35.758064516129025,2.941935483870978
Bac Lieu,1996,winter_spring,27.3,Low,31.91931034482741,-4.619310344827408
Bac Lieu,1996,summer_autumn,29.3,Low,37.022432332221115,-7.722432332221114
Bac Lieu,1996,main_season,42.6,High,36.49543937708563,6.10456062291437
Bac Lieu,1997,winter_spring,23.0,Low,33.79625615763507,-10.79625615763507
Bac Lieu,1997,summer_autumn,40.1,High,37.96249907304423,2.1375009269557737
Bac Lieu,1997,main_season,33.1,Low,37.23281423804224,-4.132814238042236
Bac Lieu,1998,winter_spring,24.9,Low,35.67320197044319,-10.77320197044319
Bac Lieu,1998,summer_autumn,41.6,High,38.90256581386734,2.6974341861326607
Bac Lieu,1998,main_season,41.8,High,37.970189098998844,3.829810901001153
Bac Lieu,1999,winter_spring,44.1,High,37.55014778325085,6.5498522167491515
Bac Lieu,1999,summer_autumn,40.4,Medium,39.842632554690454,0.557367445309545
Bac Lieu,1999,main_season,36.9,Low,38.70756395995545,-1.807563959955452
Bac Lieu,2000,winter_spring,42.0,High,39.42709359605897,2.572906403941033
Bac Lieu,2000,summer_autumn,42.9,High,40.78269929551357,2.117300704486432
Bac Lieu,2000,main_season,39.2,Medium,39.44493882091206,-0.2449388209120542
Bac Lieu,2001,winter_spring,40.6,Medium,41.30403940886663,-0.7040394088666275
Bac Lieu,2001,summer_autumn,42.7,Medium,41.72276603633668,0.9772339636633234
Bac Lieu,2001,main_season,39.2,Medium,40.18231368186889,-0.982313681868888
Bac Lieu,2002,winter_spring,44.2,Medium,43.180985221674746,1.019014778325257
Bac Lieu,2002,summer_autumn,44.3,High,42.66283277715979,1.6371672228402048
Bac Lieu,2002,main_season,36.8,Low,40.9196885428255,-4.1196885428255
Bac Lieu,2003,winter_spring,40.9,Low,45.05793103448241,-4.157931034482409
Bac Lieu,2003,summer_autumn,44.5,Medium,43.602899517982905,0.8971004820170947
Bac Lieu,2003,main_season,39.8,Low,41.657063403782104,-1.8570634037821065
Bac Lieu,2004,winter_spring,54.4,High,46.934876847290525,7.465123152709474
Bac Lieu,2004,summer_autumn,46.3,High,44.54296625880602,1.757033741193979
Bac Lieu,2004,main_season,41.9,Medium,42.39443826473871,-0.49443826473871155
Bac Lieu,2005,winter_spring,50.9,High,48.81182266009819,2.0881773399018115
Bac Lieu,2005,summer_autumn,47.3,High,45.48303299962936,1.8169670003706386
Bac Lieu,2005,main_season,45.2,High,43.13181312569532,2.0681868743046863
Bac Lieu,2006,winter_spring,56.1,High,50.688768472906304,5.4112315270936975
Bac Lieu,2006,summer_autumn,44.7,Low,46.42309974045247,-1.7230997404524686
Bac Lieu,2006,main_season,44.9,Medium,43.86918798665192,1.0308120133480756
Bac Lieu,2007,winter_spring,52.2,Medium,52.565714285713966,-0.36571428571396325
Bac Lieu,2007,summer_autumn,42.2,Low,47.363166481275584,-5.1631664812755815
Bac Lieu,2007,main_season,46.5,High,44.60656284760853,1.8934371523914706
Bac Lieu,2008,winter_spring,58.2,High,54.44266009852208,3.75733990147792
Bac Lieu,2008,summer_autumn,47.8,Medium,48.3032332220987,-0.5032332220987001
Bac Lieu,2008,main_season,45.1,Medium,45.343937708565136,-0.24393770856513441
Bac Lieu,2009,winter_spring,58.3,High,56.319605911329745,1.980394088670252
Bac Lieu,2009,summer_autumn,46.2,Low,49.24329996292181,-3.0432999629218074
Bac Lieu,2009,main_season,46.2,Medium,46.08131256952174,0.11868743047826058
Bac Lieu,2010,winter_spring,56.4,Low,58.19655172413786,-1.7965517241378635
Bac Lieu,2010,summer_autumn,50.5,Medium,50.18336670374492,0.31663329625507686
Bac Lieu,2010,main_season,47.6,Medium,46.81868743047835,0.7813125695216527
Bac Lieu,2011,winter_spring,66.7,High,60.073497536945524,6.626502463054479
Bac Lieu,2011,summer_autumn,54.0,High,51.123433444568036,2.876566555431964
Bac Lieu,2011,main_season,48.2,Medium,47.556062291434955,0.6439377085650477
Bac Lieu,2012,winter_spring,63.4,Medium,61.95044334975364,1.4495566502463575
Bac Lieu,2012,summer_autumn,53.7,High,52.06350018539115,1.6364998146088539
Bac Lieu,2012,main_season,50.0,High,48.29343715239156,1.7065628476084385
Bac Lieu,2013,winter_spring,66.0,High,63.8273891625613,2.1726108374386968
Bac Lieu,2013,summer_autumn,54.8,High,53.00356692621426,1.7964330737857352
Bac Lieu,2013,main_season,50.4,Medium,49.03081201334817,1.3691879866518306
Bac Lieu,2014,winter_spring,72.4,High,65.70433497536942,6.6956650246305855
Bac Lieu,2014,summer_autumn,55.4,Medium,53.943633667037375,1.4563663329626237
Bac Lieu,2014,main_season,50.3,Medium,49.768186874304774,0.5318131256952228
Bac Lieu,2015,winter_spring,72.8,High,67.58128078817708,5.218719211822915
Bac Lieu,2015,summer_autumn,57.4,High,54.883700407860715,2.5162995921392834
Bac Lieu,2015,main_season,43.6,Low,50.50556173526138,-6.905561735261379
Bac Lieu,2016,winter_spring,67.7,Low,69.4582266009852,-1.7582266009851963
Bac Lieu,2016,summer_autumn,57.6,High,55.82376714868383,1.7762328513161734
Bac Lieu,2016,main_season,41.8,Low,51.24293659621799,-9.44293659621799
Bac Lieu,2017,winter_spring,72.0,Medium,71.33517241379286,0.6648275862071387
Bac Lieu,2017,summer_autumn,56.6,Medium,56.76383388950694,-0.16383388950693956
Bac Lieu,2017,main_season,47.6,Low,51.980311457174594,-4.380311457174592
Bac Lieu,2018,winter_spring,73.7,Medium,73.21211822660052,0.48788177339947936
Bac Lieu,2018,summer_autumn,58.0,Medium,57.703900630330054,0.2960993696699461
Bac Lieu,2018,main_season,48.1,Low,52.7176863181312,-4.617686318131199
Bac Lieu,2019,winter_spring,74.6,Medium,75.08906403940864,-0.48906403940864607
Bac Lieu,2019,summer_autumn,58.7,Medium,58.64396737115317,0.05603262884683602
Bac Lieu,2019,main_season,49.4,Low,53.45506117908781,-4.055061179087808
Bac Lieu,2020,winter_spring,76.7,Medium,76.9660098522163,-0.2660098522162997
Bac Lieu,2020,summer_autumn,58.2,Low,59.58403411197628,-1.384034111976277
Bac Lieu,2020,main_season,56.0,High,54.19243604004464,1.8075639599553597
Bac Lieu,2021,winter_spring,77.3,Low,78.84295566502442,-1.5429556650244223
Bac Lieu,2021,summer_autumn,59.3,Medium,60.52410085279939,-1.2241008527993955
Bac Lieu,2021,main_season,60.9,High,54.92981090100125,5.970189098998752
Bac Lieu,2022,winter_spring,75.7,Low,80.71990147783208,-5.019901477832079
Bac Lieu,2022,summer_autumn,58.6,Low,61.464167593622506,-2.864167593622504
Bac Lieu,2022,main_season,60.7,High,55.66718576195785,5.03281423804215
Bac Lieu,2023,winter_spring,77.6,Low,82.5968472906402,-4.996847290640204
Bac Lieu,2023,summer_autumn,62.0,Medium,62.40423433444562,-0.4042343344456185
Bac Lieu,2023,main_season,58.4,High,56.40456062291446,1.995439377085539
Bac Lieu,2024,winter_spring,77.6,Low,84.47379310344786,-6.873793103447866
Bac Lieu,2024,summer_autumn,62.6,Medium,63.34430107526896,-0.7443010752689574
Bac Lieu,2024,main_season,62.6,High,57.141935483871066,5.458064516128935
Ca Mau,1995,summer_autumn,49.9,High,36.594193548387125,13.305806451612874
Ca Mau,1995,main_season,26.2,Low,28.489032258064526,-2.289032258064527
Ca Mau,1996,summer_autumn,33.6,Low,36.942180200222424,-3.3421802002224226
Ca Mau,1996,main_season,28.8,Medium,28.892547274749745,-0.09254727474974445
Ca Mau,1997,winter_spring,40.0,High,28.685179957657056,11.314820042342944
Ca Mau,1997,summer_autumn,37.1,Medium,37.29016685205784,-0.19016685205783546
Ca Mau,1997,main_season,21.9,Low,29.296062291434964,-7.396062291434966
Ca Mau,1998,winter_spring,13.2,Low,29.84887589474738,-16.64887589474738
Ca Mau,1998,summer_autumn,36.3,Low,37.63815350389325,-1.3381535038932526
Ca Mau,1998,main_season,29.8,Medium,29.699577308120183,0.10042269187981745
Ca Mau,1999,winter_spring,39.7,High,31.012571831837704,8.687428168162299
Ca Mau,1999,summer_autumn,38.6,Medium,37.98614015572855,0.6138598442714525
Ca Mau,1999,main_season,32.4,High,30.103092324805402,2.2969076751945963
Ca Mau,2000,winter_spring,36.7,High,32.17626776892848,4.52373223107152
Ca Mau,2000,summer_autumn,41.9,High,38.33412680756396,3.5658731924360367
Ca Mau,2000,main_season,29.5,Medium,30.50660734149062,-1.0066073414906214
Ca Mau,2001,winter_spring,39.6,High,33.33996370601881,6.260036293981194
Ca Mau,2001,summer_autumn,35.4,Low,38.682113459399375,-3.282113459399376
Ca Mau,2001,main_season,29.8,Medium,30.91012235817584,-1.1101223581758397
Ca Mau,2002,winter_spring,24.0,Low,34.50365964310913,-10.503659643109131
Ca Mau,2002,summer_autumn,37.2,Low,39.030100111234674,-1.830100111234671
Ca Mau,2002,main_season,30.7,Medium,31.313637374860946,-0.6136373748609465
Ca Mau,2003,summer_autumn,35.0,Low,39.37808676307009,-4.378086763070087
Ca Mau,2003,main_season,32.1,Medium,31.717152391546165,0.3828476084538366
Ca Mau,2004,summer_autumn,38.5,Medium,39.7260734149055,-1.2260734149054997
Ca Mau,2004,main_season,27.7,Low,32.120667408231384,-4.420667408231385
Ca Mau,2005,summer_autumn,41.6,High,40.0740600667408,1.5259399332592025
Ca Mau,2005,main_season,32.2,Medium,32.5241824249166,-0.3241824249166001
Ca Mau,2006,summer_autumn,36.6,Low,40.42204671857621,-3.8220467185762104
Ca Mau,2006,main_season,34.2,Medium,32.92769744160182,1.2723025583981808
Ca Mau,2007,summer_autumn,33.9,Low,40.770033370411625,-6.870033370411626
Ca Mau,2007,main_season,34.1,Medium,33.33121245828704,0.7687875417129604
Ca Mau,2008,summer_autumn,38.8,Low,41.118020022246924,-2.3180200222469267
Ca Mau,2008,main_season,35.4,High,33.73472747497226,1.6652725250277385
Ca Mau,2009,summer_autumn,39.3,Low,41.46600667408234,-2.1660066740823396
Ca Mau,2009,main_season,35.2,Medium,34.13824249165748,1.0617575083425237
Ca Mau,2010,summer_autumn,43.1,Medium,41.813993325917636,1.2860066740823655
Ca Mau,2010,main_season,38.3,High,34.541757508342585,3.7582424916574126
Ca Mau,2011,summer_autumn,45.3,High,42.16197997775305,3.1380200222469483
Ca Mau,2011,main_season,40.1,High,34.945272525027804,5.154727474972198
Ca Mau,2012,summer_autumn,47.7,High,42.50996662958846,5.190033370411541
Ca Mau,2012,main_season,41.2,High,35.34878754171302,5.85121245828698
Ca Mau,2013,summer_autumn,45.4,High,42.85795328142376,2.5420467185762377
Ca Mau,2013,main_season,43.0,High,35.75230255839824,7.247697441601758
Ca Mau,2014,summer_autumn,43.2,Medium,43.205939933259174,-0.005939933259170971
Ca Mau,2014,main_season,43.4,High,36.15581757508346,7.244182424916538
Ca Mau,2015,summer_autumn,41.8,Low,43.55392658509459,-1.7539265850945895
Ca Mau,2015,main_season,34.7,Low,36.55933259176868,-1.859332591768677
Ca Mau,2016,summer_autumn,44.8,Medium,43.901913236929886,0.8980867630701113
Ca Mau,2016,main_season,38.1,Medium,36.9628476084539,1.1371523915461026
Ca Mau,2017,winter_spring,30.0,Low,51.95909869946581,-21.959098699465812
Ca Mau,2017,summer_autumn,42.6,Low,44.2498998887653,-1.6498998887652974
Ca Mau,2017,main_season,38.1,Medium,37.36636262513912,0.7336373748608835
Ca Mau,2018,summer_autumn,41.3,Low,44.59788654060071,-3.2978865406007145
Ca Mau,2018,main_season,47.0,High,37.76987764182434,9.230122358175663
Ca Mau,2019,winter_spring,53.9,Medium,54.28649057364646,-0.3864905736464621
Ca Mau,2019,summer_autumn,46.8,High,44.94587319243601,1.8541268075639863
Ca Mau,2019,main_season,37.2,Medium,38.17339265850944,-0.9733926585094395
Ca Mau,2020,winter_spring,57.8,High,55.450186510736785,2.3498134892632123
Ca Mau,2020,summer_autumn,38.8,Low,45.293859844271424,-6.493859844271427
Ca Mau,2020,main_season,24.5,Low,38.57690767519466,-14.076907675194661
Ca Mau,2021,winter_spring,65.2,High,56.613882447827564,8.586117552172439
Ca Mau,2021,summer_autumn,48.5,High,45.64184649610684,2.8581535038931634
Ca Mau,2021,main_season,18.9,Low,38.98042269187988,-20.080422691879882
Ca Mau,2022,winter_spring,60.8,High,57.77757838491789,3.0224216150821093
Ca Mau,2022,summer_autumn,46.5,Medium,45.989833147942136,0.5101668520578642
Ca Mau,2022,main_season,41.0,High,39.3839377085651,1.6160622914349005
Ca Mau,2023,winter_spring,62.1,High,58.94127432200821,3.1587256779917894
Ca Mau,2023,summer_autumn,49.5,High,46.33781979977755,3.1621802002224513
Ca Mau,2023,main_season,42.9,High,39.78745272525032,3.11254727474968
Ca Mau,2024,winter_spring,61.7,High,60.104970259098536,1.5950297409014667
Ca Mau,2024,summer_autumn,50.2,High,46.68580645161296,3.5141935483870412
Ca Mau,2024,main_season,41.8,High,40.19096774193554,1.6090322580644596
