id_vụ,year,yield_class,yield_class_encoded,stage_1_count_heat_days,stage_1_avg_et0,stage_2_count_heat_days,stage_2_avg_et0,stage_3_avg_et0,stage_4_avg_temp,stage_4_total_precip,stage_4_avg_et0,stage_5_total_precip,stage_5_avg_et0,pat_001__stage_2_Mát-Khô__stage_4_Mát-Khô,pat_005__stage_5_Mát-Vừa,pat_009__stage_1_Mát-Khô__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_014__stage_2_Vừa-Ướt__stage_5_Vừa-Vừa,pat_016__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_018__stage_1_Mát-Khô__stage_3_Mát-Khô,pat_023__stage_1_Mát-Ướt,pat_025__stage_4_Vừa-Vừa__stage_5_Vừa-Vừa,pat_026__stage_1_Mát-Khô__stage_2_Mát-Khô,pat_029__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_4_Mát-Khô
Tien Giang_2001_main_season,2001,High,0,0.0,3.957050090744382,0.0,3.5472282361984253,3.2955666224161786,27.048499870300297,81.60000067949295,4.277745604515076,216.49999976158145,3.2606337881088256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2001_main_season,2001,High,0,0.0,3.8865849517640614,0.0,3.565424342155457,3.4471622784932454,27.337897109985352,83.39999997615814,4.305707931518555,168.59999883174896,3.261799077987671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tien Giang_2001_summer_autumn,2001,Low,1,0.0,4.407392121496654,1.0,4.161868052482605,4.1886417706807455,25.96766662597656,177.50000023841858,3.025884026288986,116.9999988079071,3.947745361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2001_summer_autumn,2001,Low,1,0.0,4.566223507835751,0.0,4.11574083328247,4.2820786794026695,26.33810453414917,192.00000309944153,3.1197828233242033,117.69999986886978,3.972939300537109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tre_2001_summer_autumn,2001,Medium,2,0.0,4.351469601903643,0.0,4.107541723251343,4.151747846603394,25.940124225616454,177.50000023841858,2.9855768024921416,116.9999988079071,3.9240164661407473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bac Lieu_2001_summer_autumn,2001,Medium,2,0.0,4.462785919507344,0.0,4.1348113489151,4.042023229598999,26.439144325256347,214.3000011444092,3.1620398223400117,94.10000023245811,3.977377805709839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bac Lieu_2001_main_season,2001,Medium,2,0.0,3.9973098153159734,0.0,3.456388010978699,3.522153441111247,27.236956214904787,83.40000087022781,4.209855329990387,229.79999661445615,3.2307439184188844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca Mau_2001_summer_autumn,2001,Low,1,0.0,4.241415483610971,0.0,3.9915754795074463,3.930617761611938,26.168499660491943,232.8999969959259,2.8835739374160765,133.10000121593475,3.919276170730591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2001_winter_spring,2001,Low,1,0.0,3.4542044685000466,0.0,3.1793125319480895,3.306290229161581,25.655500984191896,18.3999996855855,3.615760326385498,20.99999997019768,4.3328724193573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long An_2001_summer_autumn,2001,Low,1,1.0,4.663181282225109,2.0,4.315656461715698,4.310711034138998,26.277520179748535,147.20000219345093,3.2262320160865783,126.59999878704548,4.040565118789673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Long An_2001_winter_spring,2001,Low,1,0.0,3.350780066989717,0.0,3.183096618652344,3.397259330749512,25.876895046234132,18.499999918043613,3.811859852075577,26.599999651312828,4.471100931167602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tre_2001_winter_spring,2001,Medium,2,0.0,3.172343835944221,0.0,3.046709396839142,3.282817490895589,25.548665904998774,21.300000533461574,3.623808056116104,19.800000436604023,4.205371475219726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Long An_2001_main_season,2001,Medium,2,0.0,4.017119736898513,0.0,3.692797927856445,3.5149868011474608,27.180956745147704,74.30000038444996,4.363499474525452,231.6000040769577,3.178063921928406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra Vinh_2001_main_season,2001,Low,1,0.0,3.9215207326979864,0.0,3.4881589221954346,3.277086528142293,26.94972906112671,87.79999899864197,4.195803344249725,293.6000008583069,3.258283462524414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2001_main_season,2001,Low,1,0.0,3.8628786631992886,0.0,3.434647722244262,3.216871802012126,27.010061740875244,102.70000064373016,4.135974931716919,221.00000309944153,3.200219597816467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2001_summer_autumn,2001,Low,1,0.0,4.318776550747099,0.0,4.064387702941895,4.106476751963298,26.01891622543335,218.6999988555908,2.9237270653247833,129.7000029087067,3.8304440927505494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2001_winter_spring,2001,Low,1,0.0,3.192081380458105,0.0,3.008925802707672,3.2055241107940673,25.566208362579346,21.50000083446503,3.595877355337143,12.099999830126762,4.21912109375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dong Thap_2001_winter_spring,2001,Medium,2,0.0,3.412856607210069,0.0,3.1554715204238892,3.2853436628977457,25.722269344329835,15.000000223517418,3.6507562160491944,17.600000016391277,4.365147428512573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tre_2001_main_season,2001,Medium,2,0.0,3.929855539685204,0.0,3.505548210144043,3.2665664593378705,27.048874855041504,81.60000067949295,4.246525514125824,216.49999976158145,3.2412163114547727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soc Trang_2001_main_season,2001,High,0,0.0,3.8860811392466226,0.0,3.392521228790283,3.322905913988749,26.852417373657225,94.70000064373016,4.08425874710083,237.9000034332275,3.1595864868164063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tien Giang_2001_winter_spring,2001,Medium,2,0.0,3.210717323280516,0.0,3.0710627007484437,3.2951863447825116,25.5990198135376,21.300000533461574,3.670611298084259,19.800000436604023,4.228810253143311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kien Giang_2002_winter_spring,2002,Low,1,0.0,4.516900119327364,0.0,4.142890872955323,4.2095623970031735,26.738875770568846,3.1000000312924385,4.465619444847107,9.400000140070915,5.196944675445557,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Ca Mau_2002_winter_spring,2002,Low,1,0.0,3.7317293144407726,0.0,3.7801762199401856,4.627421585718791,26.449019813537596,3.400000050663948,5.024645960330963,1.100000016391277,5.350698223114014,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Kien Giang_2002_summer_autumn,2002,Medium,2,7.0,5.284499599820092,3.0,4.630705680847168,4.198914941151937,27.274708557128907,136.49999678134918,3.399408096075058,127.90000323206186,4.1140829277038575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bac Lieu_2002_summer_autumn,2002,High,0,0.0,5.5283295427049906,0.0,4.545563983917236,4.346833737691243,27.37508268356323,152.9999976158142,3.683867943286896,158.50000274181366,4.127889375686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bac Lieu_2002_main_season,2002,Low,1,0.0,4.576552220753261,0.0,3.725517578125,4.177732229232788,27.366956806182863,122.30000138282776,4.210357761383056,202.79999935626984,3.3424186372756957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kien Giang_2002_main_season,2002,Low,1,0.0,4.428354853675479,0.0,3.464059157371521,4.150544373194377,27.35116691589355,107.40000150352716,4.200951766967774,256.3999979496002,3.1364500236511232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dong Thap_2002_summer_autumn,2002,Low,1,17.0,5.821741092772711,5.0,4.931562242507934,4.490288257598877,27.207686614990234,118.60000069439413,3.5257095396518707,87.50000052899122,4.476511001586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra Vinh_2002_winter_spring,2002,High,0,0.0,3.4639388095764887,0.0,3.588304524421692,4.293251593907674,25.795041275024413,0.3000000044703483,4.728351140022278,0.2000000029802322,5.192711124420166,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tra Vinh_2002_summer_autumn,2002,Medium,2,0.0,5.468004124505179,0.0,4.563195552825928,4.298703956604004,26.797333240509033,187.90000277757645,3.378326278924942,128.8999983370304,4.1059402751922605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ca Mau_2002_main_season,2002,Medium,2,0.0,4.44052563394819,0.0,3.6488240242004393,4.0063478469848635,27.232457542419432,120.09999477863312,4.091103565692902,219.10000097751615,3.2316013526916505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra Vinh_2002_main_season,2002,Medium,2,0.0,4.422484727132888,0.0,3.513871598243713,4.08499846458435,27.202541732788085,111.09999886155128,4.21377968788147,193.50000095367432,3.2058228826522828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca Mau_2002_summer_autumn,2002,Low,1,1.0,5.193641117640904,0.0,4.399047794342041,4.23670973777771,27.33256130218506,119.4000015258789,3.5760825753211973,128.29999560117722,3.9674804973602296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bac Lieu_2002_winter_spring,2002,Medium,2,0.0,3.7604702086675736,0.0,3.9085563611984258,4.795838006337484,25.87154064178467,1.2000000178813934,5.030357480049133,0.1000000014901161,5.39085355758667,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Dong Thap_2002_winter_spring,2002,High,0,0.0,4.195855254218692,0.0,4.079426474571228,4.279745515187582,26.95820722579956,0.1000000014901161,4.675563395023346,0.4000000134110451,5.340396060943603,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Long An_2002_summer_autumn,2002,Low,1,19.0,5.923867191587176,12.0,5.142900676727295,4.565535720189413,26.99252052307129,152.2000014781952,3.5127688109874726,98.49999754875898,4.406499786376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tre_2002_winter_spring,2002,Medium,2,0.0,3.5052960827237083,0.0,3.673186602592468,4.229811000823974,25.960229015350343,0.1000000014901161,4.606070101261139,0.5000000149011612,5.055392303466797,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Long An_2002_winter_spring,2002,Medium,2,0.0,3.937000762848627,0.0,4.133269748687744,4.415507125854492,27.34710340499878,0.3000000044703483,4.819998383522034,0.2000000029802322,5.348540649414063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vinh Long_2002_main_season,2002,Low,1,1.0,4.569822549819946,0.0,3.4793734312057496,4.1673330942789715,27.430375003814696,82.50000014901161,4.273759508132935,192.20000624656677,3.151732120513916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tre_2002_main_season,2002,High,0,0.0,4.464507920401437,0.0,3.487387571334839,4.194064744313558,27.30481195449829,99.90000162273644,4.260229754447937,198.1000004708767,3.185216131210327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tre_2002_summer_autumn,2002,Medium,2,0.0,5.402682009197417,0.0,4.5838297080993655,4.3156776587168375,26.80783224105835,159.80000077188015,3.377283811569214,108.2000019326806,4.174360589981079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Soc Trang_2002_main_season,2002,Medium,2,0.0,4.373595180965605,0.0,3.5286315059661866,4.009776973724366,27.076895904541015,107.99999928474426,4.106026470661163,184.89999929070473,3.1345117330551147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2002_summer_autumn,2002,High,0,16.0,5.731935864403134,5.0,4.857377986907959,4.463657442728678,27.21248025894165,118.69999957084656,3.494827723503113,99.79999911785126,4.464911298751831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2002_main_season,2002,Low,1,0.0,4.60409368787493,0.0,3.5843885231018064,4.458835442860921,27.81789674758911,78.49999865889549,4.538291013240814,196.0999990105629,3.3122475957870483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2002_summer_autumn,2002,Medium,2,12.0,5.675813300268991,5.0,4.7482829189300535,4.363440879185995,26.922353744506836,144.6000003963709,3.3577165067195893,107.00000032782556,4.177000350952149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2002_winter_spring,2002,Medium,2,0.0,3.6887974057878767,0.0,3.779787940979004,4.268915859858195,26.576625061035156,0.7000000178813934,4.751010811328888,0.5000000149011612,5.2860797500610355,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
An Giang_2002_winter_spring,2002,Medium,2,0.0,4.29068907101949,0.0,4.0743423223495485,4.21054302851359,26.81904230117798,0.3000000044703483,4.543386054039002,0.2000000029802322,5.248248748779297,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Tien Giang_2002_summer_autumn,2002,Low,1,3.0,5.55230400675819,2.0,4.682448110580444,4.387517579396566,26.7919379234314,159.80000077188015,3.4056910395622255,108.2000019326806,4.236497230529785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Soc Trang_2002_winter_spring,2002,Medium,2,0.0,3.4900668121519542,0.0,3.6365108633041383,4.4857998530069985,25.72304220199585,0.2000000029802322,4.910586869716644,0.6000000238418579,5.329721717834473,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Soc Trang_2002_summer_autumn,2002,Medium,2,0.0,5.482329516183762,0.0,4.488431367874146,4.224070342381795,26.878667259216307,136.20000163465738,3.4212032198905944,123.99999940395357,4.013160572052002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Can Tho_2002_summer_autumn,2002,Medium,2,10.0,5.66108927272615,4.0,4.669988479614258,4.3415771643320715,26.973311805725096,139.99999952316284,3.351785570383072,106.69999921321867,4.076933794021606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Can Tho_2002_winter_spring,2002,High,0,0.0,3.749705439522153,0.0,3.6625325012207033,4.192778380711873,26.239978313446045,0.5000000149011612,4.688792657852173,0.0,5.336408348083496,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Tien Giang_2002_winter_spring,2002,High,0,0.0,3.568235374632336,0.0,3.7942528200149535,4.3500192324320475,26.338082695007323,0.1000000014901161,4.811997103691101,0.5000000149011612,5.224209175109864,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Long An_2002_main_season,2002,Medium,2,8.0,5.002535763240996,0.0,3.619022698402405,4.374551566441854,27.638874530792236,81.299998216331,4.478931641578674,190.39999976754189,3.2767163133621215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca Mau_2003_main_season,2003,Medium,2,0.0,3.191652808870588,0.0,3.890265417098999,3.2997843901316326,26.366520500183107,270.99999675899744,3.1693143486976623,189.80000300705433,3.8220083332061767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca Mau_2003_summer_autumn,2003,Low,1,4.0,5.202750205993652,0.0,3.0725452518463134,4.0198675155639645,26.67558298110962,257.1999957561493,3.506469798088074,336.69999837875366,3.094824695587158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Tre_2003_main_season,2003,High,0,0.0,3.071104878471011,0.0,4.072533731460571,3.375447416305542,26.333769512176513,204.00000090897083,3.407932090759277,150.9999966621399,3.762174367904663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ben Tre_2003_summer_autumn,2003,Low,1,0.0,5.274239074616205,0.0,3.123996033668518,4.024444437026977,26.54866647720337,191.10000085830688,3.6790270447731017,265.2000025808811,3.2997496509552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long An_2003_summer_autumn,2003,Medium,2,17.0,5.617481844765799,1.0,3.272934627532959,4.095503203074137,26.644604110717772,194.90000307559967,3.68233836889267,279.60000467300415,3.5117178678512575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2003_winter_spring,2003,Low,1,0.0,3.27865241255079,0.0,3.619727516174316,3.90082335472107,26.001020908355713,0.6000000014901161,4.354495120048523,0.7000000178813934,4.955042304992676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dong Thap_2003_winter_spring,2003,Medium,2,0.0,3.223415732383728,0.0,3.616838731765747,3.847394418716431,26.07320737838745,0.8000000044703484,4.398853898048401,0.7000000104308127,5.052133026123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kien Giang_2003_main_season,2003,Low,1,0.0,3.261871258417765,0.0,4.08438178062439,3.3839035828908286,26.714812564849854,202.30000096559525,3.4353656649589537,204.2000019103289,3.685581450462341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kien Giang_2003_summer_autumn,2003,Low,1,12.0,5.535507678985596,0.0,3.3888671827316283,4.10946364402771,26.823250198364256,172.39999663829803,3.642458701133728,255.8000016212463,3.299201889038086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kien Giang_2003_winter_spring,2003,Low,1,0.0,3.3743644782475064,0.0,3.6313395881652832,4.069186290105184,26.119916439056396,4.400000303983688,4.403796672821045,2.2000000402331352,4.915385417938232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2003_summer_autumn,2003,Medium,2,16.0,5.6412528696514315,0.0,3.2703250217437745,4.139022938410441,26.93143720626831,163.3999983072281,3.7257592916488647,222.3000001907349,3.462389178276062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Ben Tre_2003_winter_spring,2003,Medium,2,0.0,3.077393497739519,0.0,3.6365762424468993,3.8014439423878983,25.53012418746948,0.300000011920929,4.264053249359131,0.5000000149011612,4.829998760223389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soc Trang_2003_summer_autumn,2003,Low,1,0.0,5.343242951801845,0.0,3.0904568028450012,3.964681418736776,26.5021032333374,214.8000016212463,3.5706667304039,291.50000524520874,3.170447974205017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2003_summer_autumn,2003,Low,1,11.0,5.480003720238095,0.0,3.0739144802093508,3.973857816060384,26.505896472930907,184.70000302791595,3.5738208055496217,241.09999978542328,3.23982666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long An_2003_main_season,2003,High,0,0.0,3.1373385985692344,0.0,4.10668833732605,3.5825440883636475,26.54210319519043,237.40000207722187,3.5587137401103974,165.0000021755695,3.7871188068389894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bac Lieu_2003_winter_spring,2003,Low,1,0.0,3.120532955442156,0.0,4.002245206832885,4.390421597162883,25.76383247375488,1.600000001490116,4.8212600469589235,0.4000000059604644,5.169276161193848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bac Lieu_2003_summer_autumn,2003,Medium,2,0.0,5.402433770043509,0.0,3.25669677734375,4.1109628518422445,26.803520011901856,194.69999408721924,3.6418359875679016,261.9999997615814,3.2342872047424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can Tho_2003_winter_spring,2003,Low,1,0.0,3.0138224987756637,0.0,3.513310389518738,3.7819255034128823,25.59445753097534,0.6000000238418579,4.282265174388885,0.5000000149011612,4.949540157318115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Can Tho_2003_summer_autumn,2003,Low,1,12.0,5.517381111780803,0.0,3.042023983001709,3.9372021357218423,26.49435348510742,153.80000025033948,3.4872195959091186,270.4999976158142,3.1375251722335817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tien Giang_2003_winter_spring,2003,Medium,2,0.0,3.1071749812080744,0.0,3.6525900554656983,3.8106202920277914,25.70568733215332,0.300000011920929,4.360836434364319,0.5000000149011612,5.0100495147705075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Tien Giang_2003_summer_autumn,2003,Medium,2,2.0,5.369317917596726,0.0,3.1568992805480955,4.0493245124816895,26.4994366645813,191.10000085830688,3.694648814201355,265.2000025808811,3.322618594169617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dong Thap_2003_summer_autumn,2003,Low,1,16.0,5.658439170746576,0.0,3.235539894104004,4.122054306666056,26.863311195373537,166.49999862909317,3.699971795082092,229.00000448524952,3.461081175804138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Long An_2003_winter_spring,2003,High,0,0.0,3.1953266859054565,0.0,3.6561212682724,3.8598223050435383,26.412832260131836,0.3000000044703483,4.593457937240601,0.2000000029802322,5.2451065635681156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra Vinh_2003_winter_spring,2003,High,0,0.0,3.0383995260511125,0.0,3.6996518421173095,3.8738236586252848,25.404104709625244,0.2000000029802322,4.3257175326347355,0.7000000104308128,4.903867073059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra Vinh_2003_summer_autumn,2003,Medium,2,0.0,5.355734507242839,0.0,3.135197811126709,4.004611237843831,26.55254182815552,208.3999981880188,3.6802635908126833,290.0999935865402,3.270275855064392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra Vinh_2003_main_season,2003,High,0,0.0,3.1040320680254982,0.0,4.057161254882812,3.355524174372355,26.277645969390868,245.69999408721924,3.3792592346668244,198.99999684095383,3.7855919933319098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bac Lieu_2003_main_season,2003,Low,1,0.0,3.395602748507545,0.0,4.023273086547851,3.3887937863667807,26.54435377120972,222.30000120401385,3.3553234815597532,150.6000036522746,3.936251726150513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2003_winter_spring,2003,Low,1,0.0,3.052552552450271,0.0,3.557950611114502,3.7534460544586183,25.745479011535643,0.9000000357627869,4.284897327423096,0.4000000134110451,4.975549983978271,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
An Giang_2003_main_season,2003,Medium,2,0.0,3.11706911382221,0.0,4.158293304443359,3.484502824147542,26.84810428619385,184.20000052452087,3.591753226518631,149.29999911785126,3.7427472066879273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Vinh Long_2003_main_season,2003,High,0,0.0,3.005413526580447,0.0,3.9958942222595217,3.2806645234425864,26.425271034240723,205.0000002682209,3.368957722187042,170.9000016823411,3.650482897758484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Soc Trang_2003_winter_spring,2003,Medium,2,0.0,2.9780546767371043,0.0,3.804024257659912,4.069577439626058,25.438563346862793,0.4000000134110451,4.54883189201355,1.600000038743019,5.053821258544922,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Soc Trang_2003_main_season,2003,Low,1,0.0,3.1401225441978093,0.0,3.94244215965271,3.30379048983256,26.20543804168701,242.40000176429749,3.279019922018051,161.3000002503395,3.7753109693527223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vinh Long_2004_summer_autumn,2004,Low,1,8.0,5.09895616485959,0.0,3.8931213283538817,2.8212262471516927,27.02277030944824,141.09999990463257,3.837061297893524,193.70000149309635,3.5237505197525025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2004_summer_autumn,2004,High,0,15.0,5.307574431101481,0.0,3.998384785652161,2.908140937487284,27.233834075927735,119.79999740421772,4.006888270378113,166.1000017300248,3.670292916297913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2004_main_season,2004,Medium,2,0.0,3.6340092477344337,0.0,3.391916847229004,3.858011833826701,25.848499965667724,191.7000049352646,3.0750430524349213,192.39999955892563,3.3386580562591552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinh Long_2004_winter_spring,2004,Medium,2,0.0,3.8758273919423423,0.0,3.5157350063323975,4.062887843449911,26.194229221343996,0.2000000029802322,4.419381952285766,1.1000000312924385,4.632870922088623,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
An Giang_2004_main_season,2004,Medium,2,0.0,3.803826837312608,0.0,3.506751160621643,4.002618455886841,26.17727098464966,191.00000315904617,3.174358147382736,149.09999988228083,3.600920753479004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dong Thap_2004_summer_autumn,2004,High,0,15.0,5.35134532338097,0.0,4.024726867675781,2.9277448892593383,27.230706787109376,110.5999996215105,4.001782965660095,171.0999974310398,3.6679238176345823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Giang_2004_winter_spring,2004,Medium,2,0.0,4.132013116564069,0.0,4.042813768386841,4.04635181427002,26.6247709274292,0.2000000029802322,4.4837840557098385,1.50000011920929,4.726666707992553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Can Tho_2004_summer_autumn,2004,Medium,2,9.0,5.091251838774908,0.0,3.7614123582839967,2.776138655344645,26.960394763946532,108.59999917447568,3.772968983650208,176.7000002861023,3.423259081840515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dong Thap_2004_winter_spring,2004,Medium,2,0.0,4.123734746660505,0.0,4.0076564502716066,4.10654993057251,26.64331102371216,0.2000000029802322,4.519265401363373,0.5000000149011612,4.7480488204956055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kien Giang_2004_summer_autumn,2004,Medium,2,7.0,5.212746086574736,0.0,3.972102389335632,2.772111256917318,27.17085466384888,135.79999795556068,3.829341793060302,208.5999985933304,3.5543714141845704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra Vinh_2004_main_season,2004,Medium,2,0.0,3.620245317618052,0.0,3.483640122413635,3.895314772923787,25.837021160125733,226.5000002980232,3.198229998350143,202.99999803304672,3.3971632432937624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can Tho_2004_winter_spring,2004,High,0,0.0,3.851256075359526,0.0,3.510581521987915,4.081948614120483,26.021957206726075,0.300000011920929,4.401149797439575,0.9000000134110451,4.610336627960205,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
